"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold","Sample_id"
"27",0.689250035493512,0.689243975213179,3.64633484170035,113732.368404648,0,3,-278198.165938932,556404.331877864,556442.484534943,1363519.84738651,102553,102556,0.704,0.0144,3.64628150945004,"Unknown",0.6,27
"28",0.907542258668857,0.907541267584744,2.41721472476575,915706.595479746,0,3,-429427.136175444,858862.272350888,858902.818855287,1090167.48151397,186579,186582,0.572,0.0135,2.41719529182655,"Unknown",0.6,28
"29",0.943992370580816,0.943991633201717,1.76732909364354,1280199.52372606,0,3,-302063.517422403,604135.034844806,604174.759097876,474483.612345043,151910,151913,0.452,0.0205,1.7673116428215,"Unknown",0.6,29
"30",0.842922464912523,0.84292067180021,2.1435151111899,470089.050903729,0,3,-382185.980899166,764379.961798331,764420.256623484,804988.506645816,175201,175204,0.619,0.0072,2.14349675951739,"Unknown",0.6,30
"31",0.84732476602695,0.847323123501182,1.92422443401282,515866.954579266,0,3,-385467.438875465,770942.877750929,770983.409736724,688331.823027838,185903,185906,0.639,0.0128,1.92420890816484,"Unknown",0.6,31
"32",0.903668504087138,0.903667653105951,2.52392656444137,1061913.60912167,0,3,-530860.271216477,1061728.54243295,1061769.86273813,1442220.85073495,226401,226404,0.854,0.0087,2.52390984255312,"Unknown",0.6,32
"33",0.891039881127558,0.891039375835732,3.06867856121415,1763416.37541276,0,3,-1095527.19073655,2191062.38147309,2191106.27951506,4061234.70981479,431276,431279,0.485,0.0167,3.06866788824875,"Unknown",0.6,33
"34",0.879492442825852,0.879491166499354,1.80703861949371,689081.080620595,0,3,-379681.4545307,759370.909061401,759411.503640535,616619.651058154,188835,188838,0.846,0.0117,1.80702426555703,"Unknown",0.6,34
"35",0.924029161267647,0.924025119728148,1.16599214315236,228632.965605678,0,3,-59121.7641123814,118251.528224763,118285.667049309,51111.8190003886,37595,37598,0.734,0.0181,1.16594562410601,"Unknown",0.6,35
"36",0.8395611958726,0.83955763282244,2.39460145038548,235629.912064976,0,3,-206430.010003054,412868.020006108,412905.652931684,516397.294174995,90057,90060,0.58,0.0189,2.39456156661812,"Unknown",0.6,36
"37",0.844447982342472,0.84444635282595,2.30735393165821,518219.957287253,0,3,-430532.975989283,861073.951978566,861114.590438601,1016424.93535666,190918,190921,0.789,0.0135,2.30733580350838,"Unknown",0.6,37
"38",0.867035591094032,0.867034523389818,2.36537234045845,812055.979146061,0,3,-567844.432460674,1135696.86492135,1135738.56686233,1393520.86003886,249066,249069,0.234,0.0235,2.36535809513208,"Unknown",0.6,38
"39",0.919526844851708,0.919525701596604,2.21797941243123,804305.917003218,0,3,-311905.968070247,623819.936140494,623859.356011988,692552.812408649,140779,140782,0.261,-0.0135,2.21795578024215,"Unknown",0.6,39
"40",0.877728876286214,0.877727091710115,2.15665985076532,491841.662991175,0,3,-299760.264350188,599528.528700377,599567.840637774,637356.081163795,137031,137034,0.921,0.0182,2.15663624343078,"Unknown",0.6,40
"41",0.933557022066736,0.933556011657771,2.19434971808692,923939.765271141,0,3,-289976.989267775,579961.978535551,580001.126192392,633276.80301441,131517,131520,0.735,0.0166,2.19432469114541,"Unknown",0.6,41
"42",0.868133527694328,0.86813167892182,2.14305682024277,469572.932227643,0,3,-311155.739105229,622319.478210457,622358.950976124,655161.368165263,142653,142656,0.742,0.0168,2.14303428630006,"Unknown",0.6,42
"43",0.936186640274015,0.93618479928275,1.3468774452234,508523.129918895,0,3,-119015.7801353,238039.560270601,238076.146687177,125761.016446201,69325,69328,0.856,0.0097,1.34684830349099,"Unknown",0.6,43
"44",0.880888551310662,0.880886047522787,2.80378889779289,351822.356862809,0,3,-233102.556965602,466213.113931203,466250.966686616,747956.936088326,95145,95148,0.866,0.0137,2.80374469595472,"Unknown",0.62,1
"45",0.961107128669472,0.961105997125276,1.17725375505048,849376.570639894,0,3,-108763.123120722,217534.246241443,217570.798936771,95272.7387750793,68743,68746,0.812,0.0113,1.17722806773924,"Unknown",0.62,2
"46",0.808047716049274,0.808043930530826,2.08855089526632,213457.608809846,0,3,-218593.615256435,437195.230512871,437233.338496906,442372.41561853,101414,101417,0.78,0.0041,2.08852000449346,"Unknown",0.62,3
