"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold"
"253",0.822177667370116,0.822156719987311,2.37457015753746,39249.6606870625,0,3,-38778.9429792826,77565.8859585653,77596.8453599691,95731.86952662,16978,16981,0.667,-0.0145,2.3743603929437,"YouToo_AT_152",0.54
"254",0.687792169216148,0.687741764335492,3.3791215342246,13645.3486302022,0,3,-32668.0442463677,65344.0884927353,65373.7873954618,141451.911505832,12388,12391,0.669,-0.0129,3.37871244786073,"YouToo_AT_172",0.54
"255",0.786161511486397,0.78610329245876,1.81897091654169,13503.5149741336,0,3,-14822.9718970154,29653.9437940308,29681.553072145,24305.3810641192,7346,7349,0.416,-0.0126,1.818599609577,"YouToo_AT_19",0.54
"256",0.799026817258223,0.798991290798484,2.39119165836544,22491.0340950189,0,3,-25922.6954744218,51853.3909488436,51882.7271940395,64691.1614471708,11314,11317,0.778,0.014,2.39087469934604,"YouToo_AT_21",0.54
"257",0.584818250784282,0.584685900848287,3.0585987973466,4418.72711451267,0,3,-15922.5922865062,31853.1845730123,31880.1631627656,58693.4369080379,6274,6277,0.125,-0.01,3.05786780379765,"YouToo_AT_24",0.54
"258",0.0446016796549237,0.0445523165445182,7.28981119909335,903.542732385619,0,3,-131828.971112659,263665.942225317,263700.197844951,2057048.41334898,38709,38712,0.052,-0.0059,7.28952873038457,"YouToo_AT_317",0.54
"259",0.695544077101938,0.695526133626299,4.87988501947756,38763.0630269543,0,3,-101950.294702973,203908.589405946,203942.318568384,808103.582255715,33935,33938,0.27,-0.0228,4.87966933236288,"YouToo_AT_318",0.54
"260",0.551132910407943,0.551117270712133,5.72044110452396,35239.3625238572,0,3,-181566.459431849,363140.918863699,363176.750340764,1878358.54854722,57401,57404,0.12,-0.0222,5.72029162410851,"YouToo_AT_319",0.54
"261",0.42693513385914,0.426922770133482,7.29821778812574,34531.2687814891,0,3,-315801.045940065,631610.09188013,631647.840547732,4937624.47722911,92701,92704,0.012,-0.0185,7.29809969812693,"YouToo_AT_320",0.54
"262",0.738520774360741,0.738501152626865,2.51361899341549,37637.8957642654,0,3,-62388.8476034852,124785.69520697,124818.458135087,168394.810395064,26652,26655,0.43,0.0174,2.51347753648112,"YouToo_AT_321",0.54
"263",0.832953299925119,0.83292829293409,2.54570951293404,33308.8174804149,0,3,-31446.2882383733,62900.5764767467,62930.5774566378,86581.3093078849,13360,13363,0.636,-0.0133,2.54542374038216,"YouToo_AT_323",0.54
"264",0.148198043926115,0.148162774814214,5.94740198892098,4201.92162316555,0,3,-154669.144027284,309346.288054568,309381.429298791,1708553.93195202,48303,48306,0.175,-0.0125,5.94721730706993,"YouToo_AT_324",0.54
"265",0.00116329960495438,0.00112815714034387,7.3526978315081,33.1023910202128,4.28725575582747e-15,3,-194077.903440437,388163.806880874,388199.599426147,3073163.79224621,56845,56848,0.011,0.0011,7.35250381954183,"YouToo_AT_325",0.54
"266",0.34680364570943,0.346774173329595,6.92403273627464,11767.0730238628,0,3,-148675.168720634,297358.337441268,297393.135018746,2125087.25741468,44326,44329,0.008,0.0197,6.92379843762519,"YouToo_AT_326",0.54
"267",0.705861350482647,0.705850194076444,6.02880661940645,63269.5993403513,0,3,-169560.808471347,339129.616942694,339165.108929592,1916551.43297391,52730,52733,0.002,-0.0394,6.02863512644093,"YouToo_AT_327",0.54
"268",0.489338921829102,0.489320521285793,5.72116925796911,26593.7213713345,0,3,-175576.506058985,351161.012117969,351196.709247703,1816777.32003575,55505,55508,0.25,0.0212,5.7210146519692,"YouToo_AT_328",0.54
"269",0.608364146502484,0.608359580571824,8.36538175281111,133239.900417753,0,3,-607807.098365599,1215622.1967312,1215662.40725139,12004792.4775084,171547,171550,0.032,-0.0311,8.36530860721222,"YouToo_AT_329",0.54
"270",0.73617862987855,0.736165393475363,3.92343631494755,55617.7248062564,0,3,-111061.445042649,222130.890085299,222165.263201736,613625.211403078,39863,39866,0.314,0.0201,3.92328868877,"YouToo_AT_330",0.54
"271",0.270767607924885,0.270751598607927,7.76763856631175,16913.126815014,0,3,-316029.596913801,632067.193827602,632104.872855562,5496688.96671226,91101,91104,0.11,-0.0156,7.76751067342263,"YouToo_AT_331",0.54
"272",0.427909862608016,0.42789300345298,6.37880846277426,25381.4536796672,0,3,-222063.700308422,444135.400616844,444171.902014403,2761453.76026888,67867,67870,0.052,-0.02,6.37866748268835,"YouToo_AT_332",0.54
"273",0.750181950324638,0.750169719330774,5.43698924020982,61334.5046736706,0,3,-127139.735525317,254287.471050634,254321.941992782,1207560.80412473,40850,40853,0.739,0.0145,5.43678960655774,"YouToo_AT_333",0.54
"274",0.272801587984008,0.272725727519579,5.50225217493392,3596.09699251817,0,3,-59903.0412191269,119814.082438254,119845.527888759,580428.062922146,19172,19175,0.204,0.0067,5.5018217341983,"YouToo_AT_334",0.54
"275",0.281139739684022,0.281118268670736,6.51171332141048,13093.9204378241,0,3,-220480.224718771,440968.449437541,441004.897079303,2839307.80147089,66961,66964,0.179,0.0098,6.51156745677602,"YouToo_AT_335",0.54
"276",0.33327805010394,0.333267738508999,8.22068675326078,32320.7080972134,0,3,-455921.043147036,911850.086294072,911889.166413137,8739067.7022546,129315,129318,0.222,0.0117,8.22059139838639,"YouToo_AT_336",0.54
"277",0.105750821807702,0.105704667011409,6.86014339662785,2291.22063792787,0,3,-129614.375465944,259236.750931887,259271.010785692,1823635.73761399,38750,38753,0.12,0.0062,6.85987785810818,"YouToo_AT_337",0.54
"278",0.0758977071520623,0.0758574579178521,7.20715637268571,1885.69319743536,0,3,-155858.365223809,311724.730447618,311759.669245955,2385175.34575443,45919,45922,0.092,-0.0044,7.20692095368989,"YouToo_AT_338",0.54
"279",0.00162226870281182,0.00159293915723902,7.36189510129877,55.311757176279,9.95186226256878e-25,3,-232519.368726847,465046.737453695,465083.251385007,3689765.76477043,68080,68083,0.034,-6e-04,7.36173290274257,"YouToo_AT_339",0.54
"280",0.254526147160946,0.254509704214724,7.14402633820146,15479.3516766404,0,3,-306959.646290932,613927.292581864,613964.952817947,4627739.12258676,90674,90677,0.099,0.0114,7.1439081590806,"YouToo_AT_340",0.54
