"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","Sample_id","threshold"
"20",0.674744774734815,0.674741982329133,5.96650205346682,241635.654522909,0,3,-746658.448805806,1493324.89761161,1493366.33209979,8293070.43037712,232957,232960,0.543,-0.0231,5.96646363579042,"WildType_AT_wildtype_120",20,0.42
"21",0.913159511977913,0.913157644701553,1.96241343712929,489032.867169049,0,3,-194691.554075975,389391.108151951,389428.870259152,358199.248199459,93013,93016,0.86,0.0158,1.96238179048903,"WildType_AT_wildtype_121",21,0.42
"22",0.762238381601727,0.762235482158193,2.69623313754005,262891.266085652,0,3,-395388.034789665,790784.06957933,790824.100261274,1192262.74200859,164005,164008,0.487,-0.0129,2.69620847796125,"WildType_AT_wildtype_122",22,0.42
"23",0.82465177589605,0.824650789763214,3.48210404378243,836248.16634728,0,3,-948315.32435173,1896638.64870346,1896681.77529928,4312006.77346575,355628,355631,0.235,0.028,3.48208935674142,"WildType_AT_wildtype_123",23,0.42
"24",0.917307489433888,0.917306490514914,1.94295459013805,918300.195150148,0,3,-344899.11992401,689806.23984802,689846.308372922,625016.10990304,165564,165567,0.715,0.0226,1.94293698732416,"WildType_AT_wildtype_124",24,0.42
"25",0.903821156978337,0.903820382089275,3.33948916496962,1166387.81013726,0,3,-651573.274237128,1303154.54847426,1303196.23711168,2768407.96787549,248239,248242,0.519,0.0313,3.33946898607611,"WildType_AT_wildtype_125",25,0.42
"26",0.764546454642142,0.764545421073981,3.19672927702581,739715.563232323,0,3,-1175973.7944119,2351955.5888238,2351999.70644632,4655944.81697753,455613,455616,0.618,0.0075,3.19671875258898,"WildType_AT_wildtype_126",26,0.42
"27",0.689172223092135,0.68916771677433,3.85218129024289,152934.669265719,0,3,-381799.735383993,763607.470767986,763646.809499282,2047111.20918658,137952,137955,0.642,0.0148,3.8521394048212,"WildType_AT_wildtype_127",27,0.42
"28",0.904487590073945,0.904486845323287,2.60646431496028,1214483.77543623,0,3,-609677.103601127,1219362.20720225,1219404.02670684,1742538.85347277,256495,256498,0.541,0.0138,2.60644907231549,"WildType_AT_wildtype_128",28,0.42
"29",0.936645900868267,0.936645292886816,2.01836341150193,1540583.02133112,0,3,-442085.232652566,884178.465305132,884219.454374615,849010.605736302,208408,208411,0.436,0.0208,2.01834888464868,"WildType_AT_wildtype_129",29,0.42
"30",0.837134902307766,0.837133524412973,2.27546722619232,607546.313805099,0,3,-529800.199092465,1059608.39818493,1059649.89130719,1224004.82618988,236397,236400,0.611,0.0072,2.27545278790269,"WildType_AT_wildtype_130",30,0.42
"31",0.859567242581661,0.85956611946103,2.09952844482523,765338.30748445,0,3,-540332.017102831,1080672.03420566,1080713.75233425,1102339.93215405,250076,250079,0.638,0.0133,2.09951585159624,"WildType_AT_wildtype_131",31,0.42
"32",0.895058404811047,0.895057709273941,2.64706460465062,1286859.3171957,0,3,-721926.065019894,1443860.13003979,1443902.5995889,2114396.51930249,301757,301760,0.841,-0.0086,2.64705144648925,"WildType_AT_wildtype_132",32,0.42
"33",0.86495999444601,0.864959517156474,3.45581542274777,1812233.30956367,0,3,-1504631.82322638,3009271.64645277,3009316.63089602,6757897.60652077,565862,565865,0.429,-0.0166,3.45580626202921,"WildType_AT_wildtype_133",33,0.42
"34",0.865252644198932,0.865251525764059,1.98955099512489,773628.098855018,0,3,-507664.477420036,1015336.95484007,1015378.52438497,953783.264624816,240957,240960,0.832,0.0118,1.98953860993324,"WildType_AT_wildtype_134",34,0.42
"35",0.923720335095974,0.923717230573684,1.39414579975882,297540.249056306,0,3,-86060.4768155473,172128.953631095,172164.163671266,95512.5366323214,49141,49144,0.686,0.0184,1.3941032462301,"WildType_AT_wildtype_135",35,0.42
"36",0.862373878842602,0.862371776524975,2.51910499530244,410201.5164693,0,3,-306749.173517708,613506.347035415,613545.476738399,830854.682955492,130928,130931,0.596,0.0196,2.51907613522242,"WildType_AT_wildtype_136",36,0.42
"37",0.817571373742304,0.817569975661097,2.55940965433906,584781.034047083,0,3,-615559.471788944,1231126.94357789,1231168.83226682,1709504.28291359,260970,260973,0.763,0.0132,2.55939494352409,"WildType_AT_wildtype_137",37,0.42
"38",0.848061082924969,0.848060151498657,2.64756567474325,910497.236753502,0,3,-780584.621409904,1561177.24281981,1561220.02453354,2286883.30567816,326250,326253,0.191,0.0236,2.64755350211145,"WildType_AT_wildtype_138",38,0.42
"39",0.913131803212011,0.913130918791785,2.38025110742226,1032463.72773546,0,3,-449097.874594593,898203.749189187,898244.501719917,1112955.2130819,196441,196444,0.233,-0.0133,2.38023293231743,"WildType_AT_wildtype_139",39,0.42
